sku_id,sku_name,sales_month,monthly_revenue,prev_month_revenue,revenue_change,pct_change_revenue,monthly_units,prev_month_units
1121,Grocery_Rice_1121,2025-09-01,2486.639949798584,5566.0599365234375,-3079.4199867248535,-55.32,78,184
1019,Electronics_Cables_1019,2023-09-01,13982.760147094727,31270.800415039062,-17288.040267944336,-55.28,66,174
1193,Beverages_Tea_1193,2022-03-01,998.6400012969971,2232.7599897384644,-1234.1199884414673,-55.27,72,192
1166,Grocery_Spices_1166,2022-09-01,2959.2000122070312,6613.969993591309,-3654.7699813842773,-55.26,60,142
1126,Beverages_Soft Drinks_1126,2021-09-01,1978.900032043457,4422.969964981079,-2444.069932937622,-55.26,77,182
1185,Personal Care_Toothpaste_1185,2025-04-01,6841.269943237305,15284.149917602539,-8442.879974365234,-55.24,89,235
1116,Personal Care_Skincare_1116,2022-03-01,6015.240142822266,13436.640258789062,-7421.400115966797,-55.23,77,201
1153,Electronics_Batteries_1153,2023-09-01,12696.880096435547,28351.499954223633,-15654.619857788086,-55.22,79,201
1058,Personal Care_Soap_1058,2021-03-01,3785.880027770996,8450.690166473389,-4664.810138702393,-55.20,84,207
1044,Snacks_Biscuits_1044,2023-09-01,1525.300064086914,3403.3800506591797,-1878.0799865722656,-55.18,70,178
1137,Snacks_Nuts_1137,2025-04-01,565.1399879455566,1260.6999831199646,-695.559995174408,-55.17,85,236
1001,Electronics_Chargers_1001,2022-03-01,13658.479797363281,30443.599655151367,-16785.119857788086,-55.14,83,216
1052,Snacks_Crackers_1052,2025-09-01,1384.4400253295898,3083.8500385284424,-1699.4100131988525,-55.11,83,199
1075,Snacks_Crackers_1075,2022-09-01,1296.890001296997,2888.8399991989136,-1591.9499979019165,-55.11,97,230
1054,Snacks_Chips_1054,2023-09-01,808.519980430603,1800.7199926376343,-992.2000122070312,-55.10,82,211
1054,Snacks_Chips_1054,2022-03-01,818.3799810409546,1822.299997329712,-1003.9200162887573,-55.09,83,218
1129,Electronics_Chargers_1129,2022-09-01,12838.559692382812,28581.519561767578,-15742.959869384766,-55.08,84,198
1189,Electronics_Batteries_1189,2024-09-01,6005.22989654541,13359.570297241211,-7354.340400695801,-55.05,77,183
1097,Snacks_Crackers_1097,2023-03-01,283.49999141693115,630.4499971866608,-346.9500057697296,-55.03,114,268
1174,Electronics_Mobile Accessories_1174,2023-09-01,20953.950317382812,46580.38946533203,-25626.43914794922,-55.02,87,215
1159,Electronics_Batteries_1159,2022-09-01,14424.480072021484,32054.11981201172,-17629.639739990234,-55.00,81,194
1010,Grocery_Rice_1010,2025-04-01,1191.170021057129,2646.7700271606445,-1455.6000061035156,-55.00,74,192
1016,Grocery_Rice_1016,2022-09-01,1632.9600296020508,3627.880006790161,-1994.9199771881104,-54.99,84,196
1021,Grocery_Canned Goods_1021,2025-04-01,2490.90997505188,5526.56999206543,-3035.66001701355,-54.93,87,234
1073,Electronics_Chargers_1073,2025-04-01,10461.04995727539,23197.750076293945,-12736.700119018555,-54.90,89,232
1097,Snacks_Crackers_1097,2024-09-01,203.57999324798584,451.3699963092804,-247.79000306129456,-54.90,78,183
1086,Grocery_Rice_1086,2023-03-01,1262.0600271224976,2798.040063858032,-1535.9800367355347,-54.89,87,202
1061,Personal Care_Skincare_1061,2025-04-01,4488.500015258789,9945.400039672852,-5456.9000244140625,-54.87,90,225
1050,Snacks_Chips_1050,2021-03-01,1409.3600120544434,3122.440013885498,-1713.0800018310547,-54.86,79,192
1198,Dairy_Cheese_1198,2024-09-01,2046.890037536621,4534.379989624023,-2487.4899520874023,-54.86,79,188
1104,Grocery_Pasta_1104,2025-09-01,1752.960048675537,3882.140022277832,-2129.179973602295,-54.85,83,198
1089,Electronics_Mobile Accessories_1089,2023-09-01,5473.849868774414,12121.609786987305,-6647.759918212891,-54.84,83,212
1182,Beverages_Tea_1182,2021-09-01,1233.7600402832031,2730.000008583069,-1496.2399682998657,-54.81,88,210
1134,Household_Paper Products_1134,2022-09-01,1134.0600185394287,2509.1099910736084,-1375.0499725341797,-54.80,82,193
1047,Household_Detergent_1047,2024-02-01,4275.130035400391,9458.43004989624,-5183.30001449585,-54.80,131,287
1130,Snacks_Nuts_1130,2021-09-01,1197.060043334961,2646.6600227355957,-1449.5999794006348,-54.77,71,166
1113,Dairy_Cheese_1113,2022-09-01,2048.490074157715,4529.320041656494,-2480.8299674987793,-54.77,81,191
1105,Beverages_Water_1105,2025-04-01,1039.4600296020508,2297.2200469970703,-1257.7600173950195,-54.75,64,169
1187,Personal Care_Skincare_1187,2025-04-01,6228.809921264648,13762.68006515503,-7533.870143890381,-54.74,90,237
1161,Electronics_Batteries_1161,2021-03-01,7770.04020690918,17160.080123901367,-9390.039916992188,-54.72,94,228
1053,Snacks_Crackers_1053,2022-03-01,978.5999813079834,2161.4199714660645,-1182.819990158081,-54.72,84,220
1073,Electronics_Chargers_1073,2022-09-01,9510.019920349121,20982.019927978516,-11472.000007629395,-54.68,79,185
1190,Dairy_Milk_1190,2023-05-01,1681.580005645752,3708.8599967956543,-2027.2799911499023,-54.66,83,207
1008,Personal Care_Shampoo_1008,2025-04-01,3647.0200004577637,8041.29998588562,-4394.279985427856,-54.65,83,225
1112,Household_Paper Products_1112,2021-03-01,871.9200048446655,1922.5199642181396,-1050.5999593734741,-54.65,84,204
1031,Snacks_Chips_1031,2025-09-01,1191.0600357055664,2624.640001296997,-1433.5799655914307,-54.62,78,181
1056,Snacks_Nuts_1056,2021-03-01,508.30000495910645,1119.379994392395,-611.0799894332886,-54.59,85,206
1161,Electronics_Batteries_1161,2021-09-01,6860.780212402344,15101.410064697266,-8240.629852294922,-54.57,83,197
1106,Snacks_Chocolates_1106,2021-03-01,1116.7199792861938,2456.4900217056274,-1339.7700424194336,-54.54,99,238
1070,Grocery_Canned Goods_1070,2024-09-01,3164.2499198913574,6961.250072479248,-3797.0001525878906,-54.54,75,175
1200,Beverages_Juices_1200,2025-04-01,703.2599811553955,1544.6799974441528,-841.4200162887573,-54.47,99,257
1103,Dairy_Milk_1103,2022-09-01,3531.8799438476562,7754.659927368164,-4222.779983520508,-54.45,92,214
1139,Dairy_Cream_1139,2022-03-01,1612.4099349975586,3536.760015487671,-1924.3500804901123,-54.41,71,188
1071,Grocery_Canned Goods_1071,2024-09-01,444.6899814605713,975.4699988365173,-530.780017375946,-54.41,81,188
1129,Electronics_Chargers_1129,2022-03-01,10698.799743652344,23460.940101623535,-12762.140357971191,-54.40,70,183
1064,Snacks_Biscuits_1064,2022-03-01,1538.160026550293,3372.460048675537,-1834.3000221252441,-54.39,87,226
1183,Electronics_Batteries_1183,2021-06-01,13512.789474487305,29627.57945251465,-16114.789978027344,-54.39,101,243
1180,Grocery_Spices_1180,2024-10-01,436.7999897003174,957.5999794006348,-520.7999897003174,-54.39,52,114
1176,Snacks_Chocolates_1176,2022-03-01,566.8899936676025,1242.7599935531616,-675.8699998855591,-54.38,83,212
1159,Electronics_Batteries_1159,2024-09-01,13534.079971313477,29667.960052490234,-16133.880081176758,-54.38,76,175
1137,Snacks_Nuts_1137,2021-03-01,571.1999855041504,1251.6999688148499,-680.4999833106995,-54.37,85,204
1121,Grocery_Rice_1121,2023-09-01,2135.9599609375,4679.639963150024,-2543.6800022125244,-54.36,67,164
1034,Household_Cleaning Supplies_1034,2025-04-01,5468.180015563965,11977.88996887207,-6509.7099533081055,-54.35,98,260
1194,Dairy_Butter_1194,2022-03-01,799.290002822876,1749.9499921798706,-950.6599893569946,-54.32,83,212
1162,Dairy_Yogurt_1162,2021-03-01,2349.5999546051025,5140.07998085022,-2790.480026245117,-54.29,89,216
1095,Snacks_Chocolates_1095,2025-09-01,1631.759994506836,3569.1400089263916,-1937.3800144195557,-54.28,78,180
1052,Snacks_Crackers_1052,2023-05-01,1317.7200241088867,2882.0600204467773,-1564.3399963378906,-54.28,79,190
1188,Grocery_Spices_1188,2025-04-01,1624.3299560546875,3552.8300170898438,-1928.5000610351562,-54.28,83,219
1135,Household_Trash Bags_1135,2023-03-01,5402.340061187744,11805.149845123291,-6402.809783935547,-54.24,116,259
1056,Snacks_Nuts_1056,2023-09-01,496.3400058746338,1084.3400135040283,-588.0000076293945,-54.23,83,203
1122,Dairy_Yogurt_1122,2025-09-01,2401.6000423431396,5245.600038528442,-2843.9999961853027,-54.22,76,176
1145,Household_Trash Bags_1145,2021-09-01,767.8200073242188,1676.2900247573853,-908.4700174331665,-54.20,67,154
1026,Snacks_Biscuits_1026,2022-05-01,493.07999324798584,1076.7000150680542,-583.6200218200684,-54.20,88,230
1160,Snacks_Nuts_1160,2024-09-01,457.3200001716614,997.9000067710876,-540.5800065994263,-54.17,74,170
1115,Household_Paper Products_1115,2024-09-01,3449.1600952148438,7526.460071563721,-4077.299976348877,-54.17,78,181
1171,Personal Care_Toothpaste_1171,2021-03-01,3333.5998916625977,7273.559944152832,-3939.9600524902344,-54.17,80,193
1117,Snacks_Crackers_1117,2022-09-01,735.5599756240845,1603.669981956482,-868.1100063323975,-54.13,74,170
1135,Household_Trash Bags_1135,2023-09-01,4089.690113067627,8916.269985198975,-4826.579872131348,-54.13,81,203
1126,Beverages_Soft Drinks_1126,2021-03-01,2081.7000312805176,4538.139976501465,-2456.4399452209473,-54.13,81,191
1181,Personal Care_Soap_1181,2021-09-01,2857.1400451660156,6227.890045166016,-3370.75,-54.12,74,171
1099,Personal Care_Toothpaste_1099,2025-09-01,3339.280044555664,7272.060070037842,-3932.7800254821777,-54.08,67,156
1129,Electronics_Chargers_1129,2025-09-01,13449.919677734375,29284.679626464844,-15834.759948730469,-54.07,88,205
1058,Personal Care_Soap_1058,2025-09-01,2974.6200103759766,6476.310138702393,-3501.690128326416,-54.07,66,152
1186,Dairy_Yogurt_1186,2021-03-01,649.7399950027466,1414.539978504181,-764.7999835014343,-54.07,119,281
1196,Grocery_Pasta_1196,2023-09-01,2544.9000282287598,5538.64001083374,-2993.7399826049805,-54.05,85,211
1111,Snacks_Nuts_1111,2021-03-01,1281.120029449463,2787.0000619888306,-1505.8800325393677,-54.03,102,243
1053,Snacks_Crackers_1053,2022-09-01,815.499979019165,1773.6699771881104,-958.1699981689453,-54.02,70,163
1073,Electronics_Chargers_1073,2025-09-01,9510.020034790039,20681.01971435547,-11170.99967956543,-54.02,79,185
1024,Grocery_Canned Goods_1024,2024-09-01,738.3600044250488,1605.8099937438965,-867.4499893188477,-54.02,84,195
1002,Dairy_Cream_1002,2022-09-01,906.1799697875977,1969.1999959945679,-1063.0200262069702,-53.98,66,154
1002,Dairy_Cream_1002,2024-05-01,1043.479965209961,2267.419942855835,-1223.939977645874,-53.98,76,176
1075,Snacks_Crackers_1075,2023-09-01,976.0099964141846,2120.9699668884277,-1144.9599704742432,-53.98,73,183
1081,Snacks_Nuts_1081,2025-04-01,942.6200313568115,2046.9000329971313,-1104.2800016403198,-53.95,94,250
1063,Snacks_Chocolates_1063,2021-03-01,1492.2399616241455,3240.349940299988,-1748.1099786758423,-53.95,92,220
1146,Snacks_Chocolates_1146,2023-03-01,1757.0700340270996,3814.870018005371,-2057.7999839782715,-53.94,91,203
1164,Electronics_Cables_1164,2025-09-01,18642.80015563965,40465.15919494629,-21822.35903930664,-53.93,95,218
1045,Electronics_Cables_1045,2025-09-01,10025.910354614258,21760.52020263672,-11734.609848022461,-53.93,71,160
1028,Household_Paper Products_1028,2021-03-01,3342.39990234375,7252.719818115234,-3910.3199157714844,-53.92,80,188
1166,Grocery_Spices_1166,2023-09-01,3551.0400390625,7704.239990234375,-4153.199951171875,-53.91,72,179
1084,Household_Paper Products_1084,2023-03-01,4319.619976043701,9372.499855041504,-5052.879878997803,-53.91,96,214
1198,Dairy_Cheese_1198,2023-09-01,1684.1500053405762,3653.4700050354004,-1969.3199996948242,-53.90,65,157
1064,Snacks_Biscuits_1064,2024-09-01,1502.8000259399414,3256.420024871826,-1753.6199989318848,-53.85,85,196
1137,Snacks_Nuts_1137,2025-09-01,490.55998706817627,1062.6499981880188,-572.0900111198425,-53.84,73,169
1044,Snacks_Biscuits_1044,2021-06-01,2331.530097961426,5049.570098876953,-2718.0400009155273,-53.83,107,258
1146,Snacks_Chocolates_1146,2024-02-01,2333.6300010681152,5050.790004730225,-2717.1600036621094,-53.80,127,275
1149,Electronics_Chargers_1149,2024-09-01,8493.56005859375,18385.2001953125,-9891.64013671875,-53.80,82,190
1121,Grocery_Rice_1121,2024-09-01,2869.1999435424805,6209.939968109131,-3340.7400245666504,-53.80,90,209
1089,Electronics_Mobile Accessories_1089,2025-09-01,5078.149856567383,10987.740005493164,-5909.590148925781,-53.78,77,176
1091,Dairy_Butter_1091,2023-09-01,681.7199821472168,1475.0499744415283,-793.3299922943115,-53.78,78,195
1140,Personal Care_Shampoo_1140,2022-03-01,2688.7499618530273,5817.009910583496,-3128.2599487304688,-53.78,75,197
1006,Beverages_Coffee_1006,2025-09-01,1060.0799961090088,2293.320020675659,-1233.2400245666504,-53.78,84,195
1014,Dairy_Butter_1014,2025-04-01,704.6999950408936,1524.3800053596497,-819.6800103187561,-53.77,90,231
1125,Personal Care_Toothpaste_1125,2023-03-01,2567.7999782562256,5552.610055923462,-2984.8100776672363,-53.76,108,223
1184,Snacks_Chocolates_1184,2021-06-01,2263.410011291504,4893.410049438477,-2630.0000381469727,-53.75,101,237
1003,Household_Cleaning Supplies_1003,2023-09-01,864,1867.200002670288,-1003.2000026702881,-53.73,72,180
1031,Snacks_Chips_1031,2025-04-01,1374.3100395202637,2970.1599912643433,-1595.8499517440796,-53.73,93,238
1046,Household_Paper Products_1046,2025-04-01,4742.470008850098,10246.80005645752,-5504.330047607422,-53.72,83,222
1107,Electronics_Mobile Accessories_1107,2021-09-01,11575.440200805664,24999.450271606445,-13424.010070800781,-53.70,72,165
1178,Beverages_Soft Drinks_1178,2025-09-01,2010.9600315093994,4343.219997406006,-2332.2599658966064,-53.70,84,194
1155,Electronics_Mobile Accessories_1155,2021-03-01,2242.239933013916,4841.639980316162,-2599.400047302246,-53.69,98,229
1007,Personal Care_Shampoo_1007,2021-03-01,5986.140106201172,12917.149856567383,-6931.009750366211,-53.66,89,212
1085,Personal Care_Skincare_1085,2021-09-01,2183.6599445343018,4708.5499629974365,-2524.8900184631348,-53.62,82,189
1008,Personal Care_Shampoo_1008,2022-03-01,3954.5999908447266,8525.079959869385,-4570.479969024658,-53.61,90,230
1085,Personal Care_Skincare_1085,2021-03-01,2822.7799320220947,6082.939836502075,-3260.1599044799805,-53.60,106,250
1181,Personal Care_Soap_1181,2024-09-01,3011.580047607422,6490.440048217773,-3478.8600006103516,-53.60,78,178
1172,Electronics_Chargers_1172,2023-03-01,10255.879959106445,22094.000122070312,-11838.120162963867,-53.58,96,218
1088,Household_Cleaning Supplies_1088,2021-03-01,1650.4799880981445,3553.2200031280518,-1902.7400150299072,-53.55,78,185
1129,Electronics_Chargers_1129,2025-04-01,11187.89973449707,24087.779747009277,-12899.880012512207,-53.55,75,187
1037,Electronics_Cables_1037,2024-03-01,22624.540405273438,48704.270599365234,-26079.730194091797,-53.55,136,296
1004,Beverages_Juices_1004,2024-09-01,1861.4999771118164,4006.1399116516113,-2144.639934539795,-53.53,75,171
1093,Snacks_Chips_1093,2024-09-01,694.2600054740906,1493.6600184440613,-799.4000129699707,-53.52,87,197
1175,Household_Trash Bags_1175,2022-09-01,4428.160037994385,9526.920066833496,-5098.760028839111,-53.52,74,169
1132,Dairy_Butter_1132,2022-03-01,2886.7398986816406,6207.579830169678,-3320.839931488037,-53.50,83,211
1136,Personal Care_Shampoo_1136,2022-09-01,4943.7800216674805,10629.00984954834,-5685.229827880859,-53.49,82,188
1134,Household_Paper Products_1134,2021-09-01,815.9700050354004,1753.8899841308594,-937.919979095459,-53.48,59,135
1154,Household_Cleaning Supplies_1154,2022-03-01,1382.4299926757812,2971.729949951172,-1589.2999572753906,-53.48,87,217
1036,Electronics_Mobile Accessories_1036,2024-09-01,5100.360145568848,10961.170021057129,-5860.809875488281,-53.47,57,129
1004,Beverages_Juices_1004,2025-09-01,1935.959976196289,4159.999942779541,-2224.039966583252,-53.46,78,176
1048,Snacks_Biscuits_1048,2024-09-01,901.5500030517578,1937.2999410629272,-1035.7499380111694,-53.46,65,151
1035,Electronics_Batteries_1035,2023-09-01,20857.300415039062,44805.900787353516,-23948.600372314453,-53.45,85,207
1114,Electronics_Batteries_1114,2022-03-01,12346.019927978516,26521.619674682617,-14175.599746704102,-53.45,81,201
1090,Dairy_Cheese_1090,2021-06-01,3544.3800888061523,7607.120035171509,-4062.7399463653564,-53.41,97,238
1142,Electronics_Mobile Accessories_1142,2025-04-01,1101.0599975585938,2363.409954071045,-1262.3499565124512,-53.41,71,182
1138,Household_Cleaning Supplies_1138,2025-09-01,4165.199890136719,8936.38988494873,-4771.189994812012,-53.39,90,207
1153,Electronics_Batteries_1153,2021-06-01,15589.840118408203,33445.92013549805,-17856.080017089844,-53.39,97,227
1115,Household_Paper Products_1115,2023-09-01,3404.9400939941406,7305.640060424805,-3900.699966430664,-53.39,77,190
1152,Personal Care_Toothpaste_1152,2025-04-01,4433.879955291748,9509.900024414062,-5076.020069122314,-53.38,84,218
1080,Snacks_Chips_1080,2023-03-01,2011.3999977111816,4313.890007019043,-2302.4900093078613,-53.37,95,217
1148,Household_Cleaning Supplies_1148,2025-04-01,4631.910049438477,9928.979782104492,-5297.069732666016,-53.35,87,226
1199,Electronics_Cables_1199,2022-03-01,18850.97981262207,40403.419357299805,-21552.439544677734,-53.34,82,201
1139,Dairy_Cream_1139,2021-09-01,2180.159912109375,4671.579975128174,-2491.420063018799,-53.33,96,219
1162,Dairy_Yogurt_1162,2025-04-01,2357.519956588745,5050.319902420044,-2692.799945831299,-53.32,92,227
1142,Electronics_Mobile Accessories_1142,2022-09-01,1204.2800035476685,2579.39999294281,-1375.1199893951416,-53.31,77,174
1128,Grocery_Spices_1128,2022-03-01,2152.9799842834473,4611.060001373291,-2458.0800170898438,-53.31,81,202
1066,Household_Cleaning Supplies_1066,2025-09-01,3783.2799072265625,8098.959808349609,-4315.679901123047,-53.29,76,175
1031,Snacks_Chips_1031,2022-09-01,1313.2200393676758,2810.7599925994873,-1497.5399532318115,-53.28,86,199
1172,Electronics_Chargers_1172,2021-09-01,7828.049942016602,16755.999702453613,-8927.949760437012,-53.28,69,159
1022,Household_Cleaning Supplies_1022,2023-09-01,3069.92000579834,6567.780075073242,-3497.8600692749023,-53.26,56,137
1158,Snacks_Crackers_1158,2025-09-01,625.2199950218201,1337.409990310669,-712.1899952888489,-53.25,86,193
1117,Snacks_Crackers_1117,2021-03-01,874.719967842102,1869.3499898910522,-994.6300220489502,-53.21,88,208
1159,Electronics_Batteries_1159,2021-03-01,17986.080017089844,38403.20947265625,-20417.129455566406,-53.17,101,235
1155,Electronics_Mobile Accessories_1155,2023-09-01,1487.1999607086182,3175.399971008301,-1688.2000102996826,-53.16,65,156
1177,Snacks_Chips_1177,2021-09-01,221.5199990272522,472.9200005531311,-251.4000015258789,-53.16,78,175
1116,Personal Care_Skincare_1116,2022-09-01,6327.720191955566,13507.149841308594,-7179.429649353027,-53.15,81,183
1008,Personal Care_Shampoo_1008,2021-03-01,4877.339973449707,10407.330020904541,-5529.990047454834,-53.14,111,258
1024,Grocery_Canned Goods_1024,2022-09-01,553.7700033187866,1180.4300003051758,-626.6599969863892,-53.09,63,141
1089,Electronics_Mobile Accessories_1089,2022-09-01,5407.89990234375,11522.129913330078,-6114.230010986328,-53.07,82,188
1173,Electronics_Batteries_1173,2025-04-01,13609.880081176758,29003.17017364502,-15393.290092468262,-53.07,85,210
1111,Snacks_Nuts_1111,2022-09-01,1017.3600273132324,2166.140030860901,-1148.7800035476685,-53.03,81,184
1114,Electronics_Batteries_1114,2021-03-01,12803.279968261719,27253.019607543945,-14449.739639282227,-53.02,84,195
1001,Electronics_Chargers_1001,2021-03-01,16455.999755859375,35027.080322265625,-18571.08056640625,-53.02,100,231
1081,Snacks_Nuts_1081,2023-09-01,724.3200254440308,1541.4100103378296,-817.0899848937988,-53.01,72,175
1077,Household_Cleaning Supplies_1077,2022-10-01,2237.199966430664,4759.999954223633,-2522.7999877929688,-53.00,47,100
1149,Electronics_Chargers_1149,2023-03-01,7726.940032958984,16437.900077819824,-8710.96004486084,-52.99,81,171
1062,Personal Care_Deodorant_1062,2024-09-01,2071.7800216674805,4406.019989013672,-2334.2399673461914,-52.98,71,159
1168,Snacks_Chips_1168,2024-03-01,1788.5900344848633,3803.6300296783447,-2015.0399951934814,-52.98,100,221
1087,Snacks_Crackers_1087,2023-02-01,1179.1500072479248,2506.260021209717,-1327.110013961792,-52.95,137,293
1017,Household_Paper Products_1017,2024-09-01,2853.1799964904785,6061.110050201416,-3207.9300537109375,-52.93,66,149
1092,Household_Detergent_1092,2025-09-01,1973.3000202178955,4191.770050048828,-2218.4700298309326,-52.92,70,157
1168,Snacks_Chips_1168,2022-09-01,1663.4400463104248,3533.5800228118896,-1870.1399765014648,-52.92,87,195
1124,Dairy_Cheese_1124,2022-03-01,1865.980058670044,3962.819990158081,-2096.839931488037,-52.91,79,196
1198,Dairy_Cheese_1198,2023-03-01,2435.5800399780273,5171.159999847412,-2735.5799598693848,-52.90,98,220
1200,Beverages_Juices_1200,2025-09-01,546.769983291626,1160.1099834442139,-613.3400001525879,-52.87,73,164
1159,Electronics_Batteries_1159,2023-09-01,14602.559967041016,30985.440399169922,-16382.880432128906,-52.87,82,198
1192,Dairy_Milk_1192,2021-09-01,1823.5099773406982,3866.4500160217285,-2042.9400386810303,-52.84,83,185
1167,Grocery_Rice_1167,2022-09-01,4061.800079345703,8609.850021362305,-4548.049942016602,-52.82,92,207
1109,Electronics_Batteries_1109,2021-09-01,2911.199951171875,6167.999954223633,-3256.800003051758,-52.80,80,180
1010,Grocery_Rice_1010,2022-09-01,1182.9600219726562,2505.859987258911,-1322.8999652862549,-52.79,72,162
1015,Dairy_Cream_1015,2024-09-01,2495.9599418640137,5285.229942321777,-2789.2700004577637,-52.77,92,205
1033,Household_Paper Products_1033,2023-03-01,3308.819938659668,7001.449954986572,-3692.6300163269043,-52.74,108,243
1116,Personal Care_Skincare_1116,2021-09-01,6171.480140686035,13054.069831848145,-6882.589691162109,-52.72,79,178
1148,Household_Cleaning Supplies_1148,2024-03-01,5945.430023193359,12574.470153808594,-6629.040130615234,-52.72,119,259
1123,Beverages_Water_1123,2024-09-01,697.2199783325195,1474.1799964904785,-776.960018157959,-52.70,71,160
1076,Snacks_Chocolates_1076,2023-09-01,1614.2400245666504,3412.720012664795,-1798.4799880981445,-52.70,72,172
1041,Snacks_Nuts_1041,2021-09-01,1183.3599967956543,2501.1999979019165,-1317.8400011062622,-52.69,86,191
1033,Household_Paper Products_1033,2024-09-01,2497.8799171447754,5278.39998626709,-2780.5200691223145,-52.68,77,173
1047,Household_Detergent_1047,2022-03-01,2708.250045776367,5723.159982681274,-3014.909936904907,-52.68,75,186
1006,Beverages_Coffee_1006,2023-09-01,883.399998664856,1865.6199960708618,-982.2199974060059,-52.65,70,167
1165,Personal Care_Skincare_1165,2022-03-01,1435.8999786376953,3032.459949493408,-1596.559970855713,-52.65,83,207
1068,Electronics_Chargers_1068,2023-09-01,6846.479736328125,14453.499908447266,-7607.020172119141,-52.63,72,170
1141,Beverages_Coffee_1141,2022-09-01,591.4999933242798,1248.4999904632568,-656.999997138977,-52.62,70,156
1031,Snacks_Chips_1031,2023-09-01,1084.1700325012207,2287.8300170898438,-1203.659984588623,-52.61,71,169
1114,Electronics_Batteries_1114,2025-04-01,12803.279968261719,26993.13018798828,-14189.850219726562,-52.57,84,211
1174,Electronics_Mobile Accessories_1174,2024-09-01,18545.450286865234,39089.57020568848,-20544.119918823242,-52.56,77,170
1149,Electronics_Chargers_1149,2021-09-01,7768.499954223633,16365.440139770508,-8596.940185546875,-52.53,75,168
1079,Beverages_Juices_1079,2021-03-01,551.199987411499,1161.1600074768066,-609.9600200653076,-52.53,106,247
1072,Electronics_Chargers_1072,2023-09-01,16678.19984436035,35119.71029663086,-18441.510452270508,-52.51,70,166
1096,Electronics_Mobile Accessories_1096,2022-03-01,9629.650039672852,20279.29020690918,-10649.640167236328,-52.51,85,217
1115,Household_Paper Products_1115,2024-02-01,5757.660041809082,12121.26005935669,-6363.600017547607,-52.50,141,302
1035,Electronics_Batteries_1035,2022-03-01,20366.540405273438,42880.86001586914,-22514.319610595703,-52.50,83,210
1125,Personal Care_Toothpaste_1125,2021-09-01,2184.570001602173,4598.009963989258,-2413.439962387085,-52.49,81,183
1025,Household_Detergent_1025,2022-03-01,771.6799774169922,1623.9199981689453,-852.2400207519531,-52.48,91,223
1178,Beverages_Soft Drinks_1178,2022-03-01,2034.9000263214111,4280.060005187988,-2245.159978866577,-52.46,85,218
1194,Dairy_Butter_1194,2025-09-01,953.3700037002563,2004.4199981689453,-1051.049994468689,-52.44,99,222
1073,Electronics_Chargers_1073,2021-09-01,9750.779960632324,20500.49991607666,-10749.719955444336,-52.44,81,181
1058,Personal Care_Soap_1058,2022-03-01,3515.4600372314453,7391.240100860596,-3875.7800636291504,-52.44,78,188
1056,Snacks_Nuts_1056,2025-04-01,526.2800045013428,1106.2500133514404,-579.9700088500977,-52.43,91,226
1001,Electronics_Chargers_1001,2025-09-01,14316.719787597656,30097.65997314453,-15780.940185546875,-52.43,87,192
1028,Household_Paper Products_1028,2025-04-01,3283.939910888672,6902.599914550781,-3618.6600036621094,-52.42,81,206
1085,Personal Care_Skincare_1085,2024-09-01,2290.1799488067627,4809.809959411621,-2519.6300106048584,-52.39,86,195
1078,Electronics_Cables_1078,2021-10-01,7368.929885864258,15456.779754638672,-8087.849868774414,-52.33,41,86
1156,Personal Care_Soap_1156,2025-04-01,2953.6500396728516,6195.150043487549,-3241.5000038146973,-52.32,87,226
1194,Dairy_Butter_1194,2025-04-01,1007.2799997329712,2112.6699810028076,-1105.3899812698364,-52.32,110,265
1183,Electronics_Batteries_1183,2023-03-01,14850.639602661133,31146.08966064453,-16295.450057983398,-52.32,116,255
1106,Snacks_Chocolates_1106,2025-04-01,1006.1999850273132,2109.9600129127502,-1103.760027885437,-52.31,91,232
1097,Snacks_Crackers_1097,2025-09-01,195.74999451637268,410.38999247550964,-214.63999795913696,-52.30,75,167
1137,Snacks_Nuts_1137,2024-09-01,490.55998706817627,1028.3799862861633,-537.8199992179871,-52.30,73,164
1136,Personal Care_Shampoo_1136,2021-09-01,5245.230026245117,10990.759914398193,-5745.529888153076,-52.28,87,193
1022,Household_Cleaning Supplies_1022,2023-03-01,4747.520042419434,9942.000030517578,-5194.4799880981445,-52.25,92,201
1062,Personal Care_Deodorant_1062,2021-09-01,2334.4000244140625,4887.420003890991,-2553.0199794769287,-52.24,80,179
1032,Snacks_Chocolates_1032,2025-04-01,1182.4799880981445,2473.859974861145,-1291.3799867630005,-52.20,78,201
1139,Dairy_Cream_1139,2023-09-01,1385.309944152832,2897.9799671173096,-1512.6700229644775,-52.20,61,146
1172,Electronics_Chargers_1172,2022-03-01,9643.249862670898,20166.04995727539,-10522.800094604492,-52.18,85,209
1005,Household_Paper Products_1005,2025-04-01,1329.2700300216675,2778.8999919891357,-1449.6299619674683,-52.17,76,193
1138,Household_Cleaning Supplies_1138,2022-09-01,4257.7598876953125,8899.389938354492,-4641.63005065918,-52.16,92,205
1030,Dairy_Cream_1030,2021-03-01,1785.2400741577148,3728.719997406006,-1943.479923248291,-52.12,81,186
1061,Personal Care_Skincare_1061,2023-03-01,5317.48006439209,11106.15013885498,-5788.670074462891,-52.12,102,226
1174,Electronics_Mobile Accessories_1174,2021-03-01,23121.60028076172,48290.09942626953,-25168.499145507812,-52.12,96,220
1164,Electronics_Cables_1164,2021-09-01,15895.439987182617,33184.6594543457,-17289.219467163086,-52.10,81,181
